Appointment Delivery,Bill of Lading Nbr,Delivery Date,Delivery Signature,Delivery Time,Department Number,Dest Piece Count Ver,Est. Delivery Date,Full Recip. Address,Full Ship Address,Invoice Number,Meter Number,Number of Pieces,Orig Piece Count Ver,P.O. Number,Package Dimensions cm.,Package Dimensions in.,Package Height cm.,Package Height in.,Package Length cm.,Package Length in.,Package Type,Package Width cm.,Package Width in.,Partner/Carrier Nbr,Recip. Address,Recip. Address Qty,Recip. City,Recip. Company,Recip. Contact Name,Recip. Country,Recip. State,Recip. Zip,Reference,Return Authorize Nm,RMA,Service Type,Ship. Ref. (Freight),Ship (P/U) Date,Shipment ID Number,Shipper Address,Shipper City,Shipper Company,Shipper Contact Name,Shipper Country,Shipper State,Shipper Zip,Status,Status Add'l Info,TCN,Tracking Number,Wgt kgs,Wgt lbs,Pkg Wgt kgsPkg Wgt lbs,
,,N/A,,,,,6/7/2017,,,,,1,,,60.96 cm. x 17.78 cm. x 27.94 cm.,24 in. x 7 in. x 11 in.,27.94,11,60.96,24,Your Packaging,17.78,7,,,0,CAGUAS,,,US,PR,725,S01064295/ BOX 34,,,IE,,6/5/2017,,,FOREST PARK,,,US,GA,30297,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,779304902130,2.3,5,2.3,5
,,N/A,,,,,6/7/2017,,,,102328535,1,,,99.06 cm. x 12.7 cm. x 12.7 cm.,39 in. x 5 in. x 5 in.,12.7,5,99.06,39,Your Packaging,12.7,5,,,0,FRISCO,,,US,TX,75034,S01077227 Box1,,,SO,,6/6/2017,,,FOREST PARK,,,US,GA,30297,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,779307587928,3.2,7,3.2,7
,,N/A,,,,,6/7/2017,,,,102328535,1,,,149.86 cm. x 33.02 cm. x 25.4 cm.,59 in. x 13 in. x 10 in.,25.4,10,149.86,59,Your Packaging,33.02,13,,,0,WAYNE,,,US,NJ,7470,S0107727 / Box 24,,,SO,,6/6/2017,,,FOREST PARK,,,US,GA,30297,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,779307963737,15.5,34,15.5,34
,,N/A,,,,,6/7/2017,,,,3159689,1,,,N/A,N/A,,,,,FedEx Envelope,,,,,0,ERLANGER,,,US,KY,41018,S01078387,,,PO,,6/6/2017,,,ROMULUS,,,US,MI,48174,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,779314924970,0.3,0.5,0.3,0.5
,,N/A,,,,,6/7/2017,,,,8092306,3,,,76.2 cm. x 76.2 cm. x 116.84 cm.,30 in. x 30 in. x 46 in.,116.84,46,76.2,30,Your Packaging,76.2,30,,,0,DALLAS,,,US,TX,75261,215257355,,,F1,,6/6/2017,,,Rochester,,,US,NY,14606,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,779315348555,167.4,369,55.8,123
,,N/A,,,,,6/7/2017,,,,108550961,1,,,N/A,N/A,,,,,FedEx Envelope,,,,,0,EL SEGUNDO,,,US,CA,90245,,,,PO,,6/6/2017,,,NEWARK,,,US,NJ,7105,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,779315404905,0.3,0.5,0.3,0.5
,,N/A,,,,,6/7/2017,,,,2900640,1,,,91.44 cm. x 60.96 cm. x 91.44 cm.,36 in. x 24 in. x 36 in.,91.44,36,91.44,36,Your Packaging,60.96,24,,,0,SHARON HILL,,,US,PA,19079,TSE2483544,,,PO,,6/6/2017,,,MEMPHIS,,,US,TN,38118,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,779316098087,54.5,120,54.5,120
,,N/A,,,,,6/8/2017,,,UC355202,102387146,1,,,N/A,N/A,,,,,Package,,,,,0,NASHVILLE,,,US,TN,37221,68534-1,,,HD,,6/2/2017,,,LAS VEGAS,,,US,NV,89120,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,632046515702902,20.5,45,20.5,45
,,N/A,,,,,6/8/2017,,,,371411,4,,,N/A,N/A,,,,,Package,,,,,0,PLEASANTON,,,US,CA,94588,16410,,,FG,,6/7/2017,,,UNION,,,US,CA,94587,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,732519439707,10.4,22.4,2.6,5.6
,,N/A,,,,,6/8/2017,,,,8092170,1,,,N/A,N/A,,,,,Package,,,,,0,Miami,,,US,FL,33134,3162024,,,HD,,6/5/2017,,,BASSETT,,,US,VA,24055,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,779292548339,13.2,29,13.2,29
,,N/A,,,,,6/8/2017,,,,102328535,1,,,50.8 cm. x 50.8 cm. x 5.08 cm.,20 in. x 20 in. x 2 in.,5.08,2,50.8,20,Your Packaging,50.8,20,,,0,ATLANTA,,,US,GA,30318,S0107727 / Box 30,,,XS,,6/5/2017,,,FOREST PARK,,,US,GA,30297,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,779295742986,1.9,4,1.9,4
,,N/A,,,,,6/8/2017,,,,102668278,1,,,66.04 cm. x 50.8 cm. x 27.94 cm.,26 in. x 20 in. x 11 in.,27.94,11,66.04,26,Your Packaging,50.8,20,,,0,SANTA CRUZ,,,US,CA,95065,PHILLP1002254 S7-3t,,,XS,,6/5/2017,,,ELKRIDGE,,,US,MD,21075,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,779300711122,2.3,5,2.3,5
,,N/A,,,,,6/8/2017,,,,2894865,1,,,N/A,N/A,,,,,Package,,,,,0,SALTSBURG,,,US,PA,15681,COMAT,,,FG,,6/6/2017,,,MILWAUKEE,,,US,WI,53207,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,779306256372,7.3,16,7.3,16
,,N/A,,,,,6/8/2017,,,,102328535,1,,,60.96 cm. x 60.96 cm. x 20.32 cm.,24 in. x 24 in. x 8 in.,20.32,8,60.96,24,Your Packaging,60.96,24,,,0,OXFORD,,,US,FL,34484,S0107727 / Box 31,,,ES,,6/6/2017,,,FOREST PARK,,,US,GA,30297,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,779307682068,7.8,17,7.8,17
,,N/A,,,,,6/8/2017,,,,102328535,1,,,78.74 cm. x 78.74 cm. x 27.94 cm.,31 in. x 31 in. x 11 in.,27.94,11,78.74,31,Your Packaging,78.74,31,,,0,GARDENA,,,US,CA,90249,S10177227 / Box 15,,,SO,,6/7/2017,,,FOREST PARK,,,US,GA,30297,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,779319846665,15.5,34,15.5,34
,,N/A,,,,,6/8/2017,,,,102328535,1,,,99.06 cm. x 12.7 cm. x 12.7 cm.,39 in. x 5 in. x 5 in.,12.7,5,99.06,39,Your Packaging,12.7,5,,,0,FRISCO,,,US,TX,75034,S01077227 - Box 1,,,PO,,6/7/2017,,,FOREST PARK,,,US,GA,30297,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,779320202880,3.2,7,3.2,7
,,N/A,,,,,6/8/2017,,,,102328535,1,,,60.96 cm. x 60.96 cm. x 20.32 cm.,24 in. x 24 in. x 8 in.,20.32,8,60.96,24,Your Packaging,60.96,24,,,0,OXFORD,,,US,FL,34484,S0107727 / Box 31,,,PO,,6/7/2017,,,FOREST PARK,,,US,GA,30297,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,779320234588,7.8,17,7.8,17
,,N/A,,,,,6/8/2017,,,,102328535,1,,,149.86 cm. x 12.7 cm. x 12.7 cm.,59 in. x 5 in. x 5 in.,12.7,5,149.86,59,Your Packaging,12.7,5,,,0,KANSAS CITY,,,US,MO,64108,S01077227 - Box 0,,,PO,,6/7/2017,,,FOREST PARK,,,US,GA,30297,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,779322565853,3.7,8,3.7,8
,,N/A,,,,,6/8/2017,,,,3158796,1,,,22 cm. x 22 cm. x 22 cm.,8.66 in. x 8.66 in. x 8.66 in.,22,8.66,22,8.66,Your Packaging,22,8.66,,,0,KASOTA,,,US,MN,56050,S01079069,,,IP,,6/7/2017,,,PESCANTINA,,,IT,,37026,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,779323949556,1,2.3,1,2.3
,,N/A,,,,,6/8/2017,,,,104942241,1,,,33.02 cm. x 33.02 cm. x 22.86 cm.,13 in. x 13 in. x 9 in.,22.86,9,33.02,13,Your Packaging,33.02,13,,,0,ORLANDO,,,US,FL,32824,3157741,,,PO,,6/7/2017,,,Louisville,,,US,KY,40218,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,779327783275,3.7,8,3.7,8
,,N/A,,,,,6/9/2017,,,,593984,1,,,121.92 cm. x 99.06 cm. x 68.58 cm.,48 in. x 39 in. x 27 in.,68.58,27,121.92,48,Your Packaging,99.06,39,,,0,PORTLAND,,,US,OR,97230,3163815,,,F1,,6/8/2017,,,TAMPA,,,US,FL,33634,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,677692372609,,,135.2,298
,,N/A,,,,,6/9/2017,,,,593984,1,,,195.58 cm. x 142.24 cm. x 68.58 cm.,77 in. x 56 in. x 27 in.,68.58,27,195.58,77,Your Packaging,142.24,56,,,0,PORTLAND,,,US,OR,97230,3163815,,,F1,,6/8/2017,,,TAMPA,,,US,FL,33634,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,677692372610,,,350.2,772
,,N/A,,,,,6/9/2017,,,,593984,1,,,121.92 cm. x 99.06 cm. x 68.58 cm.,48 in. x 39 in. x 27 in.,68.58,27,121.92,48,Your Packaging,99.06,39,,,0,PORTLAND,,,US,OR,97230,3163815,,,F1,,6/8/2017,,,TAMPA,,,US,FL,33634,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,677692372631,,,135.2,298
,,N/A,,,,,6/9/2017,,,,371411,1,,,N/A,N/A,,,,,Package,,,,,0,Secaucus,,,US,NJ,7094,28975  KSTFG14-01-F,,,FG,,6/2/2017,,,UNION,,,US,CA,94587,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,732519433661,31.3,69,31.3,69
,,N/A,,,,,6/9/2017,,,,371411,2,,,N/A,N/A,,,,,Package,,,,,0,Watertown,,,US,SD,57201,15800,,,FG,,6/5/2017,,,UNION,,,US,CA,94587,Shipment cancelled by sender; FedEx notified to void this shipment,FedEx notified to void this shipment,,732519436535,23.2,50.8,11.9,26.1
,,N/A,,,,,6/9/2017,,,,371411,1,,,N/A,N/A,,,,,Package,,,,,0,Fargo,,,US,ND,58102,15788,,,FG,,6/5/2017,,,UNION,,,US,CA,94587,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,732519436557,11.2,24.6,11.2,24.6
,,N/A,,,,,6/9/2017,,,,102328535,1,,,50.8 cm. x 50.8 cm. x 5.08 cm.,20 in. x 20 in. x 2 in.,5.08,2,50.8,20,Your Packaging,50.8,20,,,0,ATLANTA,,,US,GA,30318,S0107727 / Box 21,,,XS,,6/6/2017,,,FOREST PARK,,,US,GA,30297,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,779307608595,2.8,6,2.8,6
,,N/A,,,,,6/9/2017,,,,102328535,1,,,60.96 cm. x 60.96 cm. x 7.62 cm.,24 in. x 24 in. x 3 in.,7.62,3,60.96,24,Your Packaging,60.96,24,,,0,MIDDLETON,,,US,ID,83644,S0107727 / Box 34,,,XS,,6/6/2017,,,FOREST PARK,,,US,GA,30297,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,779307668752,4.1,9,4.1,9
,,N/A,,,,,6/9/2017,,,,102328535,1,,,78.74 cm. x 81.28 cm. x 27.94 cm.,31 in. x 32 in. x 11 in.,27.94,11,78.74,31,Your Packaging,81.28,32,,,0,COLUMBIA,,,US,SC,29210,S0107727 / Box 27,,,XS,,6/6/2017,,,FOREST PARK,,,US,GA,30297,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,779307695300,30,66,30,66
,,N/A,,,,,6/9/2017,,,,102328535,1,,,149.86 cm. x 20.32 cm. x 15.24 cm.,59 in. x 8 in. x 6 in.,15.24,6,149.86,59,Your Packaging,20.32,8,,,0,EAGLE,,,US,ID,83616,S01077227 / Box43,,,XS,,6/6/2017,,,FOREST PARK,,,US,GA,30297,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,779307723999,3.2,7,3.2,7
,,N/A,,,,,6/9/2017,,,,102328535,1,,,88.9 cm. x 35.56 cm. x 30.48 cm.,35 in. x 14 in. x 12 in.,30.48,12,88.9,35,Your Packaging,35.56,14,,,0,ATLANTA,,,US,GA,30303,S01077227 - Box 50,,,XS,,6/6/2017,,,FOREST PARK,,,US,GA,30297,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,779307753811,12.3,27,12.3,27
,,N/A,,,,,6/9/2017,,,,102328535,1,,,60.96 cm. x 60.96 cm. x 20.32 cm.,24 in. x 24 in. x 8 in.,20.32,8,60.96,24,Your Packaging,60.96,24,,,0,RENTON,,,US,WA,98057,S0107727 / Box 32,,,XS,,6/6/2017,,,FOREST PARK,,,US,GA,30297,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,779307778506,11.4,25,11.4,25
,,N/A,,,,,6/9/2017,,,,102328535,1,,,78.74 cm. x 81.28 cm. x 27.94 cm.,31 in. x 32 in. x 11 in.,27.94,11,78.74,31,Your Packaging,81.28,32,,,0,GARDENA,,,US,CA,90249,S01077227 / Box 15,,,XS,,6/6/2017,,,FOREST PARK,,,US,GA,30297,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,779307814129,15.5,34,15.5,34
,,N/A,,,,,6/9/2017,,,,102328535,1,,,78.74 cm. x 81.28 cm. x 27.94 cm.,31 in. x 32 in. x 11 in.,27.94,11,78.74,31,Your Packaging,81.28,32,,,0,GARDENA,,,US,CA,90249,S01077227 / Box 16,,,XS,,6/6/2017,,,FOREST PARK,,,US,GA,30297,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,779307843629,15.5,34,15.5,34
,,N/A,,,,,6/9/2017,,,,102328535,1,,,78.74 cm. x 81.28 cm. x 27.94 cm.,31 in. x 32 in. x 11 in.,27.94,11,78.74,31,Your Packaging,81.28,32,,,0,GARDENA,,,US,CA,90249,S01077227 / Box 14,,,XS,,6/6/2017,,,FOREST PARK,,,US,GA,30297,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,779307859032,15.5,34,15.5,34
,,N/A,,,,,6/9/2017,,,,102328535,1,,,170.18 cm. x 33.02 cm. x 25.4 cm.,67 in. x 13 in. x 10 in.,25.4,10,170.18,67,Your Packaging,33.02,13,,,0,GREENWICH,,,US,CT,6831,S01077227 / Box 9,,,XS,,6/6/2017,,,FOREST PARK,,,US,GA,30297,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,779307883324,24.1,53,24.1,53
,,N/A,,,,,6/9/2017,,,,102328535,1,,,149.86 cm. x 33.02 cm. x 25.4 cm.,59 in. x 13 in. x 10 in.,25.4,10,149.86,59,Your Packaging,33.02,13,,,0,GARDENA,,,US,CA,90249,S01077227 -  Box 11,,,XS,,6/6/2017,,,FOREST PARK,,,US,GA,30297,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,779307927810,23.6,52,23.6,52
,,N/A,,,,,6/9/2017,,,,102328535,1,,,149.86 cm. x 33.02 cm. x 25.4 cm.,59 in. x 13 in. x 10 in.,25.4,10,149.86,59,Your Packaging,33.02,13,,,0,LAKE BUENA VISTA,,,US,FL,32830,S0107727 / Box 17,,,XS,,6/6/2017,,,FOREST PARK,,,US,GA,30297,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,779307988097,24.5,54,24.5,54
,,N/A,,,,,6/9/2017,,,,102328535,1,,,48.26 cm. x 78.74 cm. x 27.94 cm.,19 in. x 31 in. x 11 in.,27.94,11,48.26,19,Your Packaging,78.74,31,,,0,GARDENA,,,US,CA,90249,S01077227 / Box 12,,,XS,,6/6/2017,,,FOREST PARK,,,US,GA,30297,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,779308018460,16.8,37,16.8,37
,,N/A,,,,,6/9/2017,,,,104165694,1,,,N/A,N/A,,,,,Package,,,,,0,GRAND PRAIRIE,,,US,TX,75050,ASR174795,,,FG,,6/7/2017,,,PHOENIX,,,US,AZ,85040,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,779310840729,5.5,12,5.5,12
,,N/A,,,,,6/9/2017,,,,104165694,1,,,N/A,N/A,,,,,Package,,,,,0,GRAND PRAIRIE,,,US,TX,75050,ASR174796,,,FG,,6/7/2017,,,PHOENIX,,,US,AZ,85040,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,779310863682,5.5,12,5.5,12
,,N/A,,,,,6/9/2017,,,,104165694,1,,,N/A,N/A,,,,,Package,,,,,0,GRAND PRAIRIE,,,US,TX,75050,ASR174921,,,FG,,6/7/2017,,,PHOENIX,,,US,AZ,85040,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,779310880148,5.5,12,5.5,12
,,N/A,,,,,6/9/2017,,,,104165694,1,,,N/A,N/A,,,,,Package,,,,,0,GRAND PRAIRIE,,,US,TX,75050,ASR174984,,,FG,,6/7/2017,,,PHOENIX,,,US,AZ,85040,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,779310897706,5.5,12,5.5,12
,,N/A,,,,,6/9/2017,,,,104165694,1,,,N/A,N/A,,,,,Package,,,,,0,GRAND PRAIRIE,,,US,TX,75050,ASR174875,,,FG,,6/7/2017,,,PHOENIX,,,US,AZ,85040,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,779310915812,20,44,20,44
,,N/A,,,,,6/9/2017,,,,102328535,1,,,60.96 cm. x 60.96 cm. x 7.62 cm.,24 in. x 24 in. x 3 in.,7.62,3,60.96,24,Your Packaging,60.96,24,,,0,EVANSVILLE,,,US,IN,47711,S01077227 - Box 45,,,XS,,6/6/2017,,,FOREST PARK,,,US,GA,30297,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,779312697894,4.1,9,4.1,9
,,N/A,,,,,6/9/2017,,,,102328535,1,,,149.86 cm. x 12.7 cm. x 12.7 cm.,59 in. x 5 in. x 5 in.,12.7,5,149.86,59,Your Packaging,12.7,5,,,0,EVANSVILLE,,,US,IN,47711,S01077227 Box 46,,,XS,,6/6/2017,,,FOREST PARK,,,US,GA,30297,Shipment information sent to FedEx; Please check back later for shipment status or subscribe for e-mail notifications,Please check back later for shipment status or subscribe for e-mail notifications,,779313157540,5.5,12,5.5,12
